route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
Bu-120,CT-12OCT-Combo-Weekday-01,6505499-CT-12OCT-Combo-Weekday-01,"San Francisco Caltrain Station",329,0,,cal_tam_sf
Bu-120,CT-12OCT-Combo-Weekday-01,6505500-CT-12OCT-Combo-Weekday-01,"San Jose Caltrain Station",314,1,,cal_sf_sj
Bu-120,CT-12OCT-Combo-Weekday-01,6505501-CT-12OCT-Combo-Weekday-01,"San Jose Caltrain Station",324,1,,cal_sf_sj
Bu-120,CT-12OCT-Combo-Weekday-01,6505502-CT-12OCT-Combo-Weekday-01,"San Jose Caltrain Station",360,1,,cal_sf_sj
Bu-120,CT-12OCT-Combo-Weekday-01,6505503-CT-12OCT-Combo-Weekday-01,"San Jose Caltrain Station",370,1,,cal_sf_sj
Bu-120,CT-12OCT-Combo-Weekday-01,6505504-CT-12OCT-Combo-Weekday-01,"San Jose Caltrain Station",380,1,,cal_sf_sj
Bu-120,CT-12OCT-Combo-Weekday-01,6505505-CT-12OCT-Combo-Weekday-01,"Tamien Caltrain Station",366,1,,cal_sf_tam
Bu-120,CT-12OCT-Combo-Weekday-01,6505506-CT-12OCT-Combo-Weekday-01,"Tamien Caltrain Station",376,1,,cal_sf_tam
Bu-120,CT-12OCT-Combo-Weekday-01,6505507-CT-12OCT-Combo-Weekday-01,"Tamien Caltrain Station",386,1,,cal_sf_tam
Li-120,CT-12OCT-Combo-Weekday-01,6506710-CT-12OCT-Combo-Weekday-01,"San Francisco Caltrain Station",207,0,,cal_tam_sf
Li-120,CT-12OCT-Combo-Weekday-01,6506711-CT-12OCT-Combo-Weekday-01,"Tamien Caltrain Station",278,1,,cal_sf_tam
Li-120,CT-12OCT-Combo-Weekday-01,6506712-CT-12OCT-Combo-Weekday-01,"Tamien Caltrain Station",288,1,,cal_sf_tam
Li-120,CT-12OCT-Combo-Weekday-01,6506714-CT-12OCT-Combo-Weekday-01,"San Francisco Caltrain Station",221,0,,cal_gil_sf
Li-120,CT-12OCT-Combo-Weekday-01,6506715-CT-12OCT-Combo-Weekday-01,"Gilroy Caltrain Station",274,1,,cal_sf_gil
Li-120,CT-12OCT-Combo-Weekday-01,6506716-CT-12OCT-Combo-Weekday-01,"San Francisco Caltrain Station",227,0,,cal_gil_sf
Li-120,CT-12OCT-Combo-Weekday-01,6506717-CT-12OCT-Combo-Weekday-01,"Gilroy Caltrain Station",268,1,,cal_sf_gil
Li-120,CT-12OCT-Combo-Weekday-01,6506718-CT-12OCT-Combo-Weekday-01,"San Francisco Caltrain Station",217,0,,cal_gil_sf
Lo-120,CT-12OCT-Combo-Weekday-01,6507182-CT-12OCT-Combo-Weekday-01,"San Francisco Caltrain Station",159,0,,cal_sj_sf
Bu-120,CT-12OCT-PresDay-Mixed-02,6505942-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",802,1,,cal_sf_sj
Bu-120,CT-12OCT-PresDay-Mixed-02,6505943-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",804,1,,cal_sf_sj
Bu-120,CT-12OCT-PresDay-Mixed-02,6505944-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",506,1,,cal_sf_sj
Bu-120,CT-12OCT-PresDay-Mixed-02,6505945-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",508,1,,cal_sf_sj
Bu-120,CT-12OCT-PresDay-Mixed-02,6505948-CT-12OCT-PresDay-Mixed-02,"San Francisco Caltrain Station",501,0,,cal_sj_sf
Bu-120,CT-12OCT-PresDay-Mixed-02,6505949-CT-12OCT-PresDay-Mixed-02,"San Francisco Caltrain Station",801,0,,cal_sj_sf
Bu-120,CT-12OCT-PresDay-Mixed-02,6505951-CT-12OCT-PresDay-Mixed-02,"San Francisco Caltrain Station",803,0,,cal_sj_sf
Lo-120,CT-12OCT-PresDay-Mixed-02,6505952-CT-12OCT-PresDay-Mixed-02,"San Francisco Caltrain Station",419,0,,cal_sj_sf
Lo-120,CT-12OCT-PresDay-Mixed-02,6505953-CT-12OCT-PresDay-Mixed-02,"San Francisco Caltrain Station",421,0,,cal_sj_sf
Lo-120,CT-12OCT-PresDay-Mixed-02,6505954-CT-12OCT-PresDay-Mixed-02,"San Francisco Caltrain Station",423,0,,cal_sj_sf
Lo-120,CT-12OCT-PresDay-Mixed-02,6505955-CT-12OCT-PresDay-Mixed-02,"San Francisco Caltrain Station",425,0,,cal_sj_sf
Lo-120,CT-12OCT-PresDay-Mixed-02,6505956-CT-12OCT-PresDay-Mixed-02,"San Francisco Caltrain Station",427,0,,cal_sj_sf
Lo-120,CT-12OCT-PresDay-Mixed-02,6505957-CT-12OCT-PresDay-Mixed-02,"San Francisco Caltrain Station",429,0,,cal_sj_sf
Lo-120,CT-12OCT-PresDay-Mixed-02,6505958-CT-12OCT-PresDay-Mixed-02,"San Francisco Caltrain Station",431,0,,cal_sj_sf
Lo-120,CT-12OCT-PresDay-Mixed-02,6505959-CT-12OCT-PresDay-Mixed-02,"San Francisco Caltrain Station",433,0,,cal_sj_sf
Lo-120,CT-12OCT-PresDay-Mixed-02,6505960-CT-12OCT-PresDay-Mixed-02,"San Francisco Caltrain Station",435,0,,cal_sj_sf
Lo-120,CT-12OCT-PresDay-Mixed-02,6505961-CT-12OCT-PresDay-Mixed-02,"San Francisco Caltrain Station",437,0,,cal_sj_sf
Lo-120,CT-12OCT-PresDay-Mixed-02,6505962-CT-12OCT-PresDay-Mixed-02,"San Francisco Caltrain Station",439,0,,cal_sj_sf
Lo-120,CT-12OCT-PresDay-Mixed-02,6505963-CT-12OCT-PresDay-Mixed-02,"San Francisco Caltrain Station",441,0,,cal_sj_sf
Lo-120,CT-12OCT-PresDay-Mixed-02,6505964-CT-12OCT-PresDay-Mixed-02,"San Francisco Caltrain Station",443,0,,cal_sj_sf
Lo-120,CT-12OCT-PresDay-Mixed-02,6505965-CT-12OCT-PresDay-Mixed-02,"San Francisco Caltrain Station",445,0,,cal_sj_sf
Lo-120,CT-12OCT-PresDay-Mixed-02,6505966-CT-12OCT-PresDay-Mixed-02,"San Francisco Caltrain Station",447,0,,cal_sj_sf
Lo-120,CT-12OCT-PresDay-Mixed-02,6505967-CT-12OCT-PresDay-Mixed-02,"San Francisco Caltrain Station",449,0,,cal_sj_sf
Lo-120,CT-12OCT-PresDay-Mixed-02,6505968-CT-12OCT-PresDay-Mixed-02,"San Francisco Caltrain Station",451,0,,cal_sj_sf
Lo-120,CT-12OCT-PresDay-Mixed-02,6505969-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",422,1,,cal_sf_sj
Lo-120,CT-12OCT-PresDay-Mixed-02,6505970-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",424,1,,cal_sf_sj
Lo-120,CT-12OCT-PresDay-Mixed-02,6505971-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",426,1,,cal_sf_sj
Lo-120,CT-12OCT-PresDay-Mixed-02,6505972-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",428,1,,cal_sf_sj
Lo-120,CT-12OCT-PresDay-Mixed-02,6505973-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",430,1,,cal_sf_sj
Lo-120,CT-12OCT-PresDay-Mixed-02,6505974-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",432,1,,cal_sf_sj
Lo-120,CT-12OCT-PresDay-Mixed-02,6505975-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",434,1,,cal_sf_sj
Lo-120,CT-12OCT-PresDay-Mixed-02,6505976-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",436,1,,cal_sf_sj
Lo-120,CT-12OCT-PresDay-Mixed-02,6505977-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",438,1,,cal_sf_sj
Lo-120,CT-12OCT-PresDay-Mixed-02,6505978-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",440,1,,cal_sf_sj
Lo-120,CT-12OCT-PresDay-Mixed-02,6505979-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",442,1,,cal_sf_sj
Lo-120,CT-12OCT-PresDay-Mixed-02,6505980-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",444,1,,cal_sf_sj
Lo-120,CT-12OCT-PresDay-Mixed-02,6505981-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",446,1,,cal_sf_sj
Lo-120,CT-12OCT-PresDay-Mixed-02,6505982-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",448,1,,cal_sf_sj
Lo-120,CT-12OCT-PresDay-Mixed-02,6505983-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",450,1,,cal_sf_sj
Lo-120,CT-12OCT-PresDay-Mixed-02,6505984-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",454,1,,cal_sf_sj
Bu-120,CT-12OCT-PresDay-Mixed-02,6506719-CT-12OCT-PresDay-Mixed-02,"San Francisco Caltrain Station",503,0,,cal_gil_sf
Bu-120,CT-12OCT-PresDay-Mixed-02,6506720-CT-12OCT-PresDay-Mixed-02,"Gilroy Caltrain Station",504,1,,cal_sf_gil
Bu-120,CT-12OCT-PresDay-Mixed-02,6506808-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",502,1,,cal_sf_sj
Bu-120,CT-12OCT-PresDay-Mixed-02,6506809-CT-12OCT-PresDay-Mixed-02,"San Francisco Caltrain Station",505,0,,cal_sj_sf
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506938-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",1,0,,cal_tam_sj
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506939-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",2,0,,cal_tam_sj
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506940-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",3,0,,cal_tam_sj
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506941-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",4,0,,cal_tam_sj
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506942-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",5,0,,cal_tam_sj
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506943-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",6,0,,cal_tam_sj
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506944-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",7,0,,cal_tam_sj
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506945-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",8,0,,cal_tam_sj
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506946-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",9,0,,cal_tam_sj
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506947-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",10,0,,cal_tam_sj
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506948-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",11,0,,cal_tam_sj
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506949-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",12,0,,cal_tam_sj
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506950-CT-12OCT-PresDay-Mixed-02,"San Jose Caltrain Station",13,0,,cal_tam_sj
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506951-CT-12OCT-PresDay-Mixed-02,"Tamien Caltrain Station",14,1,,cal_sj_tam
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506952-CT-12OCT-PresDay-Mixed-02,"Tamien Caltrain Station",15,1,,cal_sj_tam
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506953-CT-12OCT-PresDay-Mixed-02,"Tamien Caltrain Station",16,1,,cal_sj_tam
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506954-CT-12OCT-PresDay-Mixed-02,"Tamien Caltrain Station",17,1,,cal_sj_tam
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506955-CT-12OCT-PresDay-Mixed-02,"Tamien Caltrain Station",18,1,,cal_sj_tam
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506956-CT-12OCT-PresDay-Mixed-02,"Tamien Caltrain Station",19,1,,cal_sj_tam
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506957-CT-12OCT-PresDay-Mixed-02,"Tamien Caltrain Station",20,1,,cal_sj_tam
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506958-CT-12OCT-PresDay-Mixed-02,"Tamien Caltrain Station",21,1,,cal_sj_tam
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506959-CT-12OCT-PresDay-Mixed-02,"Tamien Caltrain Station",22,1,,cal_sj_tam
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506960-CT-12OCT-PresDay-Mixed-02,"Tamien Caltrain Station",23,1,,cal_sj_tam
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506961-CT-12OCT-PresDay-Mixed-02,"Tamien Caltrain Station",24,1,,cal_sj_tam
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506962-CT-12OCT-PresDay-Mixed-02,"Tamien Caltrain Station",25,1,,cal_sj_tam
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506963-CT-12OCT-PresDay-Mixed-02,"Tamien Caltrain Station",26,1,,cal_sj_tam
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506964-CT-12OCT-PresDay-Mixed-02,"Tamien Caltrain Station",27,1,,cal_sj_tam
TaSj-120,CT-12OCT-PresDay-Mixed-02,6506965-CT-12OCT-PresDay-Mixed-02,"Tamien Caltrain Station",28,1,,cal_sj_tam
